dateRep,cases,deaths,countriesAndTerritories,continentExp,gdp_per_capita,life_expectancy,population,tests_units,Smokers
9/9/2020,24,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/8/2020,54,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/7/2020,42,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/6/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/5/2020,109,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/4/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/3/2020,68,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/2/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
9/1/2020,52,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/31/2020,45,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/30/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/29/2020,37,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/28/2020,-1385,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/27/2020,90,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/26/2020,44,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/25/2020,90,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/24/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/23/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/22/2020,67,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/21/2020,71,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/20/2020,67,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/19/2020,30,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/18/2020,30,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/17/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/16/2020,34,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/15/2020,37,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/14/2020,68,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/13/2020,58,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/12/2020,26,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/11/2020,103,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/10/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/9/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/8/2020,40,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/7/2020,66,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/6/2020,90,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/5/2020,53,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/4/2020,169,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/3/2020,0,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/2/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
8/1/2020,79,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/31/2020,83,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/30/2020,158,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/29/2020,54,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/28/2020,49,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/27/2020,83,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/26/2020,133,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/25/2020,104,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/24/2020,98,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/23/2020,129,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/22/2020,120,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/21/2020,122,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/20/2020,74,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/19/2020,124,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/18/2020,163,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/17/2020,66,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/16/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/15/2020,100,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/14/2020,31,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/13/2020,83,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/12/2020,65,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/11/2020,58,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/10/2020,69,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/9/2020,47,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/8/2020,61,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/7/2020,20,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/6/2020,46,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/5/2020,29,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/4/2020,52,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/3/2020,50,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/2/2020,46,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
7/1/2020,43,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/30/2020,14,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/29/2020,25,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/28/2020,44,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/27/2020,22,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/26/2020,11,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/25/2020,7,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/24/2020,12,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/23/2020,1,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/22/2020,15,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/21/2020,6,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/20/2020,8,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/19/2020,6,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/18/2020,10,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/17/2020,3,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/16/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/15/2020,7,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/14/2020,8,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/13/2020,3,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/12/2020,3,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/11/2020,3,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/10/2020,6,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/9/2020,1,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/8/2020,4,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/7/2020,3,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/6/2020,5,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/5/2020,7,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/4/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/3/2020,1,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/2/2020,1,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
6/1/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/31/2020,4,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/30/2020,4,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/29/2020,7,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/28/2020,6,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/27/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/26/2020,1,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/25/2020,2,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/24/2020,9,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/23/2020,1,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/22/2020,9,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/21/2020,13,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/20/2020,11,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/19/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/18/2020,15,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/17/2020,7,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/16/2020,8,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/15/2020,11,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/14/2020,10,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/13/2020,6,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/12/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/11/2020,9,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/10/2020,6,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/9/2020,12,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/8/2020,8,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/7/2020,11,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/6/2020,12,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/5/2020,4,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/4/2020,12,4,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/3/2020,10,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/2/2020,18,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
5/1/2020,15,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/30/2020,28,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/29/2020,12,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/28/2020,6,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/27/2020,12,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/26/2020,16,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/25/2020,30,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/24/2020,11,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/23/2020,36,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/22/2020,60,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/21/2020,8,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/20/2020,13,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/19/2020,57,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/18/2020,36,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/17/2020,71,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/16/2020,66,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/15/2020,15,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/14/2020,11,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/13/2020,11,4,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/12/2020,47,8,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/11/2020,108,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/10/2020,81,6,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/9/2020,64,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/8/2020,127,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/7/2020,39,5,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/6/2020,75,5,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/5/2020,117,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/4/2020,125,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/3/2020,168,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/2/2020,141,6,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
4/1/2020,190,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/31/2020,38,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/30/2020,119,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/29/2020,226,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/28/2020,152,6,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/27/2020,120,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/26/2020,234,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/25/2020,224,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/24/2020,77,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/23/2020,128,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/22/2020,186,3,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/21/2020,139,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/20/2020,135,2,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/19/2020,70,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/18/2020,59,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/17/2020,4,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/16/2020,39,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/14/2020,12,1,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/13/2020,19,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/12/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/11/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/9/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/7/2020,2,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/2/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
3/1/2020,1,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
2/29/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
2/28/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
2/27/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
2/26/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
2/25/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
2/24/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,tests performed,46.9
2/23/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/22/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/21/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/20/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/19/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/18/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/17/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/16/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/15/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/14/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/13/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/12/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/11/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/10/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/9/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/8/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/7/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/6/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/5/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/4/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/3/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/2/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
2/1/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/31/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/30/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/29/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/28/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/27/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/26/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/25/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/24/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/23/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/22/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/21/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/20/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/19/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/18/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/17/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/16/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/15/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/14/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/13/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/12/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/11/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/10/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/9/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/8/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/7/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/6/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/5/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/4/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
1/3/2020,0,0,Luxembourg,Europe,94277.965,82.25,647601,,46.9
12/14/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/13/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/12/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/11/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/10/2020,125,3,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/9/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/8/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/7/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/6/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/5/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/4/2020,172,4,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/3/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/2/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
12/1/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/30/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/29/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/28/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/27/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/26/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/25/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/24/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/23/2020,31,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/22/2020,77,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/21/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/20/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/19/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/18/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/17/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/16/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/15/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/14/2020,10,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/13/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/12/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/11/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/10/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/9/2020,10,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/8/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/7/2020,102,5,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/6/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/5/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/4/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/3/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/2/2020,143,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
11/1/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/31/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/30/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/29/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/28/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/27/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/26/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/25/2020,158,6,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/24/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/23/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/22/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/21/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/20/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/19/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/18/2020,56,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/17/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/16/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/15/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/14/2020,28,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/13/2020,8,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/12/2020,16,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/11/2020,26,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/10/2020,22,2,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/9/2020,21,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/8/2020,33,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/7/2020,30,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/6/2020,12,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/5/2020,29,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/4/2020,36,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/3/2020,39,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/2/2020,46,2,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
10/1/2020,31,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/30/2020,29,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/29/2020,63,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/28/2020,28,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/27/2020,36,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/26/2020,30,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/25/2020,24,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/24/2020,31,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/23/2020,63,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/22/2020,20,2,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/21/2020,33,4,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/20/2020,49,2,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/19/2020,100,2,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/18/2020,0,0,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/17/2020,68,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/16/2020,34,1,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
9/15/2020,12,2,Madagascar,Africa,1416.44,67.04,29611718,tests performed,
