dateRep;countriesAndTerritories;cases;deaths;life_expectancy;population
12/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
11/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
10/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
9/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
8/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
7/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
6/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
5/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
4/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
3/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
2/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
1/6/2020;Montenegro;0;0; 76.88 ; 627082.0 
31/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
30/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
29/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
28/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
27/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
26/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
25/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
24/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
23/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
22/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
21/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
20/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
19/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
18/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
17/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
16/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
15/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
14/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
13/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
12/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
11/5/2020;Montenegro;0;1; 76.88 ; 627082.0 
10/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
9/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
8/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
7/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
6/5/2020;Montenegro;1;0; 76.88 ; 627082.0 
5/5/2020;Montenegro;1;0; 76.88 ; 627082.0 
4/5/2020;Montenegro;0;1; 76.88 ; 627082.0 
3/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
2/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
1/5/2020;Montenegro;0;0; 76.88 ; 627082.0 
30/4/2020;Montenegro;1;0; 76.88 ; 627082.0 
29/4/2020;Montenegro;0;0; 76.88 ; 627082.0 
28/4/2020;Montenegro;0;0; 76.88 ; 627082.0 
27/4/2020;Montenegro;1;1; 76.88 ; 627082.0 
26/4/2020;Montenegro;1;0; 76.88 ; 627082.0 
25/4/2020;Montenegro;0;1; 76.88 ; 627082.0 
24/4/2020;Montenegro;4;0; 76.88 ; 627082.0 
23/4/2020;Montenegro;2;0; 76.88 ; 627082.0 
22/4/2020;Montenegro;1;0; 76.88 ; 627082.0 
21/4/2020;Montenegro;4;0; 76.88 ; 627082.0 
20/4/2020;Montenegro;1;0; 76.88 ; 627082.0 
19/4/2020;Montenegro;4;1; 76.88 ; 627082.0 
18/4/2020;Montenegro;0;0; 76.88 ; 627082.0 
17/4/2020;Montenegro;15;0; 76.88 ; 627082.0 
16/4/2020;Montenegro;5;0; 76.88 ; 627082.0 
15/4/2020;Montenegro;9;1; 76.88 ; 627082.0 
14/4/2020;Montenegro;2;0; 76.88 ; 627082.0 
13/4/2020;Montenegro;9;1; 76.88 ; 627082.0 
12/4/2020;Montenegro;6;0; 76.88 ; 627082.0 
11/4/2020;Montenegro;5;0; 76.88 ; 627082.0 
10/4/2020;Montenegro;3;0; 76.88 ; 627082.0 
9/4/2020;Montenegro;8;0; 76.88 ; 627082.0 
8/4/2020;Montenegro;8;0; 76.88 ; 627082.0 
7/4/2020;Montenegro;19;0; 76.88 ; 627082.0 
6/4/2020;Montenegro;13;0; 76.88 ; 627082.0 
5/4/2020;Montenegro;27;0; 76.88 ; 627082.0 
4/4/2020;Montenegro;30;0; 76.88 ; 627082.0 
3/4/2020;Montenegro;21;1; 76.88 ; 627082.0 
2/4/2020;Montenegro;14;0; 76.88 ; 627082.0 
1/4/2020;Montenegro;18;0; 76.88 ; 627082.0 
31/3/2020;Montenegro;6;0; 76.88 ; 627082.0 
30/3/2020;Montenegro;1;0; 76.88 ; 627082.0 
29/3/2020;Montenegro;9;0; 76.88 ; 627082.0 
28/3/2020;Montenegro;8;0; 76.88 ; 627082.0 
27/3/2020;Montenegro;14;1; 76.88 ; 627082.0 
26/3/2020;Montenegro;6;0; 76.88 ; 627082.0 
25/3/2020;Montenegro;20;0; 76.88 ; 627082.0 
24/3/2020;Montenegro;6;0; 76.88 ; 627082.0 
23/3/2020;Montenegro;7;0; 76.88 ; 627082.0 
22/3/2020;Montenegro;0;0; 76.88 ; 627082.0 
21/3/2020;Montenegro;1;0; 76.88 ; 627082.0 
20/3/2020;Montenegro;5;0; 76.88 ; 627082.0 
19/3/2020;Montenegro;6;0; 76.88 ; 627082.0 
18/3/2020;Montenegro;2;0; 76.88 ; 627082.0 
14/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/12/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
25/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/11/2020;Montserrat;0;0; 74.16 ; 4413.0 
31/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
25/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/10/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
25/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/9/2020;Montserrat;0;0; 74.16 ; 4413.0 
31/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
25/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/8/2020;Montserrat;0;0; 74.16 ; 4413.0 
31/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/7/2020;Montserrat;1;0; 74.16 ; 4413.0 
25/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/7/2020;Montserrat;1;0; 74.16 ; 4413.0 
10/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/7/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
25/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/6/2020;Montserrat;0;0; 74.16 ; 4413.0 
31/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
25/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
12/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
8/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
4/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
1/5/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
26/4/2020;Montserrat;0;1; 74.16 ; 4413.0 
25/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
20/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
19/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
18/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
17/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
16/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
15/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
14/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
13/4/2020;Montserrat;2;0; 74.16 ; 4413.0 
12/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
11/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
10/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
9/4/2020;Montserrat;3;0; 74.16 ; 4413.0 
8/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
7/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
6/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
5/4/2020;Montserrat;1;0; 74.16 ; 4413.0 
4/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
3/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
2/4/2020;Montserrat;0;0; 74.16 ; 4413.0 
31/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
30/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
29/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
28/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
27/3/2020;Montserrat;4;0; 74.16 ; 4413.0 
26/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
25/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
24/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
23/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
22/3/2020;Montserrat;0;0; 74.16 ; 4413.0 
21/3/2020;Montserrat;1;0; 74.16 ; 4413.0 
14/12/2020;Morocco;2012;35; 76.68 ; 37457976.0 
13/12/2020;Morocco;3033;47; 76.68 ; 37457976.0 
12/12/2020;Morocco;3035;50; 76.68 ; 37457976.0 
11/12/2020;Morocco;3345;65; 76.68 ; 37457976.0 
10/12/2020;Morocco;4096;57; 76.68 ; 37457976.0 
9/12/2020;Morocco;2900;50; 76.68 ; 37457976.0 
8/12/2020;Morocco;1531;75; 76.68 ; 37457976.0 
7/12/2020;Morocco;2919;61; 76.68 ; 37457976.0 
6/12/2020;Morocco;4118;48; 76.68 ; 37457976.0 
5/12/2020;Morocco;3996;73; 76.68 ; 37457976.0 
4/12/2020;Morocco;4434;78; 76.68 ; 37457976.0 
3/12/2020;Morocco;4346;70; 76.68 ; 37457976.0 
2/12/2020;Morocco;3508;69; 76.68 ; 37457976.0 
1/12/2020;Morocco;2533;57; 76.68 ; 37457976.0 
30/11/2020;Morocco;4115;50; 76.68 ; 37457976.0 
29/11/2020;Morocco;4412;50; 76.68 ; 37457976.0 
28/11/2020;Morocco;4592;70; 76.68 ; 37457976.0 
27/11/2020;Morocco;4178;80; 76.68 ; 37457976.0 
26/11/2020;Morocco;4979;70; 76.68 ; 37457976.0 
25/11/2020;Morocco;3999;73; 76.68 ; 37457976.0 
24/11/2020;Morocco;6566;140; 76.68 ; 37457976.0 
23/11/2020;Morocco;0;0; 76.68 ; 37457976.0 
22/11/2020;Morocco;4702;74; 76.68 ; 37457976.0 
21/11/2020;Morocco;4706;92; 76.68 ; 37457976.0 
20/11/2020;Morocco;4559;77; 76.68 ; 37457976.0 
19/11/2020;Morocco;5391;81; 76.68 ; 37457976.0 
18/11/2020;Morocco;5415;82; 76.68 ; 37457976.0 
17/11/2020;Morocco;3012;71; 76.68 ; 37457976.0 
16/11/2020;Morocco;4966;82; 76.68 ; 37457976.0 
15/11/2020;Morocco;5875;66; 76.68 ; 37457976.0 
14/11/2020;Morocco;5515;61; 76.68 ; 37457976.0 
13/11/2020;Morocco;6195;64; 76.68 ; 37457976.0 
12/11/2020;Morocco;5461;81; 76.68 ; 37457976.0 
11/11/2020;Morocco;5214;69; 76.68 ; 37457976.0 
10/11/2020;Morocco;3170;84; 76.68 ; 37457976.0 
9/11/2020;Morocco;4596;75; 76.68 ; 37457976.0 
8/11/2020;Morocco;5836;70; 76.68 ; 37457976.0 
7/11/2020;Morocco;5398;68; 76.68 ; 37457976.0 
6/11/2020;Morocco;5641;77; 76.68 ; 37457976.0 
5/11/2020;Morocco;5745;82; 76.68 ; 37457976.0 
4/11/2020;Morocco;4495;74; 76.68 ; 37457976.0 
3/11/2020;Morocco;2526;64; 76.68 ; 37457976.0 
2/11/2020;Morocco;3460;67; 76.68 ; 37457976.0 
1/11/2020;Morocco;3790;70; 76.68 ; 37457976.0 
31/10/2020;Morocco;3256;53; 76.68 ; 37457976.0 
30/10/2020;Morocco;4320;66; 76.68 ; 37457976.0 
29/10/2020;Morocco;3985;61; 76.68 ; 37457976.0 
28/10/2020;Morocco;3988;72; 76.68 ; 37457976.0 
27/10/2020;Morocco;2264;72; 76.68 ; 37457976.0 
26/10/2020;Morocco;3020;46; 76.68 ; 37457976.0 
25/10/2020;Morocco;4045;50; 76.68 ; 37457976.0 
24/10/2020;Morocco;3685;73; 76.68 ; 37457976.0 
23/10/2020;Morocco;4151;35; 76.68 ; 37457976.0 
22/10/2020;Morocco;3577;70; 76.68 ; 37457976.0 
21/10/2020;Morocco;3254;51; 76.68 ; 37457976.0 
20/10/2020;Morocco;2117;48; 76.68 ; 37457976.0 
19/10/2020;Morocco;2721;50; 76.68 ; 37457976.0 
18/10/2020;Morocco;3763;60; 76.68 ; 37457976.0 
17/10/2020;Morocco;3498;46; 76.68 ; 37457976.0 
16/10/2020;Morocco;3317;46; 76.68 ; 37457976.0 
15/10/2020;Morocco;3387;41; 76.68 ; 37457976.0 
14/10/2020;Morocco;3185;49; 76.68 ; 37457976.0 
13/10/2020;Morocco;1357;31; 76.68 ; 37457976.0 
12/10/2020;Morocco;2563;33; 76.68 ; 37457976.0 
11/10/2020;Morocco;3443;42; 76.68 ; 37457976.0 
10/10/2020;Morocco;3445;44; 76.68 ; 37457976.0 
9/10/2020;Morocco;2929;47; 76.68 ; 37457976.0 
8/10/2020;Morocco;2776;29; 76.68 ; 37457976.0 
7/10/2020;Morocco;2553;41; 76.68 ; 37457976.0 
6/10/2020;Morocco;1423;39; 76.68 ; 37457976.0 
5/10/2020;Morocco;2044;37; 76.68 ; 37457976.0 
4/10/2020;Morocco;2663;30; 76.68 ; 37457976.0 
3/10/2020;Morocco;2521;34; 76.68 ; 37457976.0 
2/10/2020;Morocco;2391;35; 76.68 ; 37457976.0 
1/10/2020;Morocco;2470;42; 76.68 ; 37457976.0 
30/9/2020;Morocco;2076;39; 76.68 ; 37457976.0 
29/9/2020;Morocco;1422;44; 76.68 ; 37457976.0 
28/9/2020;Morocco;2444;28; 76.68 ; 37457976.0 
27/9/2020;Morocco;2719;43; 76.68 ; 37457976.0 
26/9/2020;Morocco;2423;42; 76.68 ; 37457976.0 
25/9/2020;Morocco;2356;38; 76.68 ; 37457976.0 
24/9/2020;Morocco;2397;29; 76.68 ; 37457976.0 
23/9/2020;Morocco;2227;34; 76.68 ; 37457976.0 
22/9/2020;Morocco;1376;25; 76.68 ; 37457976.0 
21/9/2020;Morocco;1927;35; 76.68 ; 37457976.0 
20/9/2020;Morocco;2552;40; 76.68 ; 37457976.0 
19/9/2020;Morocco;2760;41; 76.68 ; 37457976.0 
18/9/2020;Morocco;2488;28; 76.68 ; 37457976.0 
17/9/2020;Morocco;1692;38; 76.68 ; 37457976.0 
16/9/2020;Morocco;2121;34; 76.68 ; 37457976.0 
15/9/2020;Morocco;1517;36; 76.68 ; 37457976.0 
14/9/2020;Morocco;2251;25; 76.68 ; 37457976.0 
