dateRep;countriesAndTerritories;cases;deaths;life_expectancy;population
19/6/2020;Mozambique;11;0;60.85;32969520
18/6/2020;Mozambique;13;0;60.85;32969520
17/6/2020;Mozambique;29;1;60.85;32969520
16/6/2020;Mozambique;26;0;60.85;32969520
15/6/2020;Mozambique;30;1;60.85;32969520
14/6/2020;Mozambique;44;0;60.85;32969520
13/6/2020;Mozambique;20;0;60.85;32969520
12/6/2020;Mozambique;17;0;60.85;32969520
11/6/2020;Mozambique;19;0;60.85;32969520
10/6/2020;Mozambique;20;0;60.85;32969520
9/6/2020;Mozambique;7;0;60.85;32969520
8/6/2020;Mozambique;15;0;60.85;32969520
7/6/2020;Mozambique;57;0;60.85;32969520
6/6/2020;Mozambique;2;0;60.85;32969520
5/6/2020;Mozambique;36;0;60.85;32969520
4/6/2020;Mozambique;9;0;60.85;32969520
3/6/2020;Mozambique;53;0;60.85;32969520
2/6/2020;Mozambique;0;0;60.85;32969520
1/6/2020;Mozambique;10;0;60.85;32969520
31/5/2020;Mozambique;10;0;60.85;32969520
30/5/2020;Mozambique;1;0;60.85;32969520
29/5/2020;Mozambique;6;1;60.85;32969520
28/5/2020;Mozambique;14;0;60.85;32969520
27/5/2020;Mozambique;4;0;60.85;32969520
26/5/2020;Mozambique;15;1;60.85;32969520
25/5/2020;Mozambique;26;0;60.85;32969520
24/5/2020;Mozambique;4;0;60.85;32969520
23/5/2020;Mozambique;2;0;60.85;32969520
22/5/2020;Mozambique;6;0;60.85;32969520
21/5/2020;Mozambique;10;0;60.85;32969520
20/5/2020;Mozambique;1;0;60.85;32969520
19/5/2020;Mozambique;8;0;60.85;32969520
18/5/2020;Mozambique;8;0;60.85;32969520
17/5/2020;Mozambique;10;0;60.85;32969520
16/5/2020;Mozambique;4;0;60.85;32969520
15/5/2020;Mozambique;8;0;60.85;32969520
14/5/2020;Mozambique;3;0;60.85;32969520
13/5/2020;Mozambique;1;0;60.85;32969520
12/5/2020;Mozambique;12;0;60.85;32969520
11/5/2020;Mozambique;4;0;60.85;32969520
10/5/2020;Mozambique;5;0;60.85;32969520
9/5/2020;Mozambique;1;0;60.85;32969520
8/5/2020;Mozambique;0;0;60.85;32969520
7/5/2020;Mozambique;0;0;60.85;32969520
6/5/2020;Mozambique;1;0;60.85;32969520
5/5/2020;Mozambique;0;0;60.85;32969520
4/5/2020;Mozambique;1;0;60.85;32969520
3/5/2020;Mozambique;0;0;60.85;32969520
2/5/2020;Mozambique;3;0;60.85;32969520
1/5/2020;Mozambique;0;0;60.85;32969520
30/4/2020;Mozambique;0;0;60.85;32969520
29/4/2020;Mozambique;0;0;60.85;32969520
28/4/2020;Mozambique;0;0;60.85;32969520
27/4/2020;Mozambique;6;0;60.85;32969520
26/4/2020;Mozambique;5;0;60.85;32969520
25/4/2020;Mozambique;19;0;60.85;32969520
24/4/2020;Mozambique;5;0;60.85;32969520
23/4/2020;Mozambique;2;0;60.85;32969520
22/4/2020;Mozambique;0;0;60.85;32969520
21/4/2020;Mozambique;0;0;60.85;32969520
20/4/2020;Mozambique;4;0;60.85;32969520
19/4/2020;Mozambique;1;0;60.85;32969520
18/4/2020;Mozambique;3;0;60.85;32969520
17/4/2020;Mozambique;2;0;60.85;32969520
16/4/2020;Mozambique;1;0;60.85;32969520
15/4/2020;Mozambique;1;0;60.85;32969520
14/4/2020;Mozambique;6;0;60.85;32969520
13/4/2020;Mozambique;1;0;60.85;32969520
12/4/2020;Mozambique;0;0;60.85;32969520
11/4/2020;Mozambique;3;0;60.85;32969520
10/4/2020;Mozambique;0;0;60.85;32969520
9/4/2020;Mozambique;7;0;60.85;32969520
8/4/2020;Mozambique;0;0;60.85;32969520
7/4/2020;Mozambique;0;0;60.85;32969520
6/4/2020;Mozambique;0;0;60.85;32969520
5/4/2020;Mozambique;0;0;60.85;32969520
4/4/2020;Mozambique;0;0;60.85;32969520
3/4/2020;Mozambique;0;0;60.85;32969520
2/4/2020;Mozambique;2;0;60.85;32969520
1/4/2020;Mozambique;0;0;60.85;32969520
31/3/2020;Mozambique;0;0;60.85;32969520
30/3/2020;Mozambique;0;0;60.85;32969520
29/3/2020;Mozambique;1;0;60.85;32969520
28/3/2020;Mozambique;0;0;60.85;32969520
27/3/2020;Mozambique;2;0;60.85;32969520
26/3/2020;Mozambique;4;0;60.85;32969520
25/3/2020;Mozambique;0;0;60.85;32969520
24/3/2020;Mozambique;0;0;60.85;32969520
23/3/2020;Mozambique;1;0;60.85;32969520
14/12/2020;Myanmar;1127;23;67.13;54179312
13/12/2020;Myanmar;1352;25;67.13;54179312
12/12/2020;Myanmar;1376;19;67.13;54179312
11/12/2020;Myanmar;1321;27;67.13;54179312
10/12/2020;Myanmar;1427;23;67.13;54179312
9/12/2020;Myanmar;1308;19;67.13;54179312
8/12/2020;Myanmar;1276;22;67.13;54179312
7/12/2020;Myanmar;1108;29;67.13;54179312
6/12/2020;Myanmar;1527;22;67.13;54179312
5/12/2020;Myanmar;1502;31;67.13;54179312
4/12/2020;Myanmar;1418;30;67.13;54179312
3/12/2020;Myanmar;1411;26;67.13;54179312
2/12/2020;Myanmar;1476;31;67.13;54179312
1/12/2020;Myanmar;1227;23;67.13;54179312
30/11/2020;Myanmar;1509;31;67.13;54179312
29/11/2020;Myanmar;1344;22;67.13;54179312
28/11/2020;Myanmar;1428;19;67.13;54179312
27/11/2020;Myanmar;1639;36;67.13;54179312
26/11/2020;Myanmar;1330;26;67.13;54179312
25/11/2020;Myanmar;1731;19;67.13;54179312
24/11/2020;Myanmar;1259;26;67.13;54179312
23/11/2020;Myanmar;1398;17;67.13;54179312
22/11/2020;Myanmar;1434;27;67.13;54179312
21/11/2020;Myanmar;1532;19;67.13;54179312
20/11/2020;Myanmar;1560;26;67.13;54179312
19/11/2020;Myanmar;1592;25;67.13;54179312
18/11/2020;Myanmar;1569;26;67.13;54179312
17/11/2020;Myanmar;1167;22;67.13;54179312
16/11/2020;Myanmar;983;25;67.13;54179312
15/11/2020;Myanmar;1277;18;67.13;54179312
14/11/2020;Myanmar;1136;26;67.13;54179312
13/11/2020;Myanmar;1145;28;67.13;54179312
12/11/2020;Myanmar;1212;19;67.13;54179312
11/11/2020;Myanmar;1266;24;67.13;54179312
10/11/2020;Myanmar;598;17;67.13;54179312
9/11/2020;Myanmar;1029;24;67.13;54179312
8/11/2020;Myanmar;1071;20;67.13;54179312
7/11/2020;Myanmar;1342;24;67.13;54179312
6/11/2020;Myanmar;995;22;67.13;54179312
5/11/2020;Myanmar;1136;23;67.13;54179312
4/11/2020;Myanmar;1197;25;67.13;54179312
3/11/2020;Myanmar;1202;24;67.13;54179312
2/11/2020;Myanmar;699;21;67.13;54179312
1/11/2020;Myanmar;1210;18;67.13;54179312
31/10/2020;Myanmar;1093;20;67.13;54179312
30/10/2020;Myanmar;1331;27;67.13;54179312
29/10/2020;Myanmar;1406;25;67.13;54179312
28/10/2020;Myanmar;1466;25;67.13;54179312
27/10/2020;Myanmar;1426;27;67.13;54179312
26/10/2020;Myanmar;986;29;67.13;54179312
25/10/2020;Myanmar;1423;28;67.13;54179312
24/10/2020;Myanmar;1357;33;67.13;54179312
23/10/2020;Myanmar;1312;33;67.13;54179312
22/10/2020;Myanmar;1194;27;67.13;54179312
21/10/2020;Myanmar;1297;31;67.13;54179312
20/10/2020;Myanmar;1180;34;67.13;54179312
19/10/2020;Myanmar;1150;42;67.13;54179312
18/10/2020;Myanmar;1387;39;67.13;54179312
17/10/2020;Myanmar;1137;34;67.13;54179312
16/10/2020;Myanmar;1026;33;67.13;54179312
15/10/2020;Myanmar;888;39;67.13;54179312
14/10/2020;Myanmar;1123;29;67.13;54179312
13/10/2020;Myanmar;1340;18;67.13;54179312
12/10/2020;Myanmar;1910;48;67.13;54179312
11/10/2020;Myanmar;2158;32;67.13;54179312
10/10/2020;Myanmar;1461;31;67.13;54179312
9/10/2020;Myanmar;1012;25;67.13;54179312
8/10/2020;Myanmar;1400;39;67.13;54179312
7/10/2020;Myanmar;1252;27;67.13;54179312
6/10/2020;Myanmar;987;32;67.13;54179312
5/10/2020;Myanmar;1291;41;67.13;54179312
4/10/2020;Myanmar;978;18;67.13;54179312
3/10/2020;Myanmar;1142;32;67.13;54179312
2/10/2020;Myanmar;1010;11;67.13;54179312
1/10/2020;Myanmar;948;26;67.13;54179312
30/9/2020;Myanmar;794;28;67.13;54179312
29/9/2020;Myanmar;897;30;67.13;54179312
28/9/2020;Myanmar;743;28;67.13;54179312
27/9/2020;Myanmar;879;24;67.13;54179312
26/9/2020;Myanmar;597;19;67.13;54179312
25/9/2020;Myanmar;688;22;67.13;54179312
24/9/2020;Myanmar;868;17;67.13;54179312
23/9/2020;Myanmar;488;16;67.13;54179312
22/9/2020;Myanmar;666;6;67.13;54179312
21/9/2020;Myanmar;542;13;67.13;54179312
20/9/2020;Myanmar;642;6;67.13;54179312
19/9/2020;Myanmar;322;14;67.13;54179312
18/9/2020;Myanmar;405;15;67.13;54179312
17/9/2020;Myanmar;258;7;67.13;54179312
16/9/2020;Myanmar;337;7;67.13;54179312
15/9/2020;Myanmar;284;8;67.13;54179312
14/9/2020;Myanmar;219;8;67.13;54179312
13/9/2020;Myanmar;351;1;67.13;54179312
12/9/2020;Myanmar;180;1;67.13;54179312
11/9/2020;Myanmar;256;0;67.13;54179312
10/9/2020;Myanmar;202;2;67.13;54179312
9/9/2020;Myanmar;197;4;67.13;54179312
8/9/2020;Myanmar;146;0;67.13;54179312
7/9/2020;Myanmar;145;0;67.13;54179312
6/9/2020;Myanmar;103;1;67.13;54179312
5/9/2020;Myanmar;83;0;67.13;54179312
4/9/2020;Myanmar;75;1;67.13;54179312
3/9/2020;Myanmar;120;0;67.13;54179312
2/9/2020;Myanmar;51;0;67.13;54179312
1/9/2020;Myanmar;100;0;67.13;54179312
31/8/2020;Myanmar;38;0;67.13;54179312
30/8/2020;Myanmar;93;0;67.13;54179312
29/8/2020;Myanmar;28;0;67.13;54179312
28/8/2020;Myanmar;42;0;67.13;54179312
27/8/2020;Myanmar;82;0;67.13;54179312
26/8/2020;Myanmar;30;0;67.13;54179312
25/8/2020;Myanmar;11;0;67.13;54179312
24/8/2020;Myanmar;19;0;67.13;54179312
23/8/2020;Myanmar;9;0;67.13;54179312
22/8/2020;Myanmar;26;0;67.13;54179312
21/8/2020;Myanmar;13;0;67.13;54179312
20/8/2020;Myanmar;17;0;67.13;54179312
19/8/2020;Myanmar;3;0;67.13;54179312
18/8/2020;Myanmar;1;0;67.13;54179312
17/8/2020;Myanmar;1;0;67.13;54179312
16/8/2020;Myanmar;0;0;67.13;54179312
15/8/2020;Myanmar;5;0;67.13;54179312
14/8/2020;Myanmar;8;0;67.13;54179312
13/8/2020;Myanmar;1;0;67.13;54179312
12/8/2020;Myanmar;0;0;67.13;54179312
11/8/2020;Myanmar;0;0;67.13;54179312
10/8/2020;Myanmar;1;0;67.13;54179312
9/8/2020;Myanmar;0;0;67.13;54179312
8/8/2020;Myanmar;0;0;67.13;54179312
7/8/2020;Myanmar;2;0;67.13;54179312
6/8/2020;Myanmar;1;0;67.13;54179312
5/8/2020;Myanmar;1;0;67.13;54179312
4/8/2020;Myanmar;2;0;67.13;54179312
3/8/2020;Myanmar;0;0;67.13;54179312
2/8/2020;Myanmar;0;0;67.13;54179312
1/8/2020;Myanmar;0;0;67.13;54179312
31/7/2020;Myanmar;0;0;67.13;54179312
30/7/2020;Myanmar;2;0;67.13;54179312
29/7/2020;Myanmar;1;0;67.13;54179312
28/7/2020;Myanmar;0;0;67.13;54179312
27/7/2020;Myanmar;1;0;67.13;54179312
26/7/2020;Myanmar;3;0;67.13;54179312
25/7/2020;Myanmar;3;0;67.13;54179312
24/7/2020;Myanmar;0;0;67.13;54179312
23/7/2020;Myanmar;2;0;67.13;54179312
22/7/2020;Myanmar;0;0;67.13;54179312
21/7/2020;Myanmar;0;0;67.13;54179312
20/7/2020;Myanmar;0;0;67.13;54179312
19/7/2020;Myanmar;2;0;67.13;54179312
18/7/2020;Myanmar;0;0;67.13;54179312
17/7/2020;Myanmar;2;0;67.13;54179312
16/7/2020;Myanmar;0;0;67.13;54179312
15/7/2020;Myanmar;1;0;67.13;54179312
14/7/2020;Myanmar;5;0;67.13;54179312
13/7/2020;Myanmar;1;0;67.13;54179312
12/7/2020;Myanmar;4;0;67.13;54179312
11/7/2020;Myanmar;5;0;67.13;54179312
10/7/2020;Myanmar;3;0;67.13;54179312
9/7/2020;Myanmar;2;0;67.13;54179312
8/7/2020;Myanmar;0;0;67.13;54179312
7/7/2020;Myanmar;3;0;67.13;54179312
6/7/2020;Myanmar;0;0;67.13;54179312
5/7/2020;Myanmar;7;0;67.13;54179312
4/7/2020;Myanmar;2;0;67.13;54179312
3/7/2020;Myanmar;0;0;67.13;54179312
2/7/2020;Myanmar;5;0;67.13;54179312
1/7/2020;Myanmar;0;0;67.13;54179312
30/6/2020;Myanmar;0;0;67.13;54179312
29/6/2020;Myanmar;3;0;67.13;54179312
28/6/2020;Myanmar;3;0;67.13;54179312
27/6/2020;Myanmar;0;0;67.13;54179312
26/6/2020;Myanmar;0;0;67.13;54179312
25/6/2020;Myanmar;1;0;67.13;54179312
24/6/2020;Myanmar;1;0;67.13;54179312
23/6/2020;Myanmar;1;0;67.13;54179312
22/6/2020;Myanmar;3;0;67.13;54179312
21/6/2020;Myanmar;1;0;67.13;54179312
20/6/2020;Myanmar;0;0;67.13;54179312
19/6/2020;Myanmar;23;0;67.13;54179312
18/6/2020;Myanmar;1;0;67.13;54179312
17/6/2020;Myanmar;0;0;67.13;54179312
16/6/2020;Myanmar;0;0;67.13;54179312
15/6/2020;Myanmar;1;0;67.13;54179312
14/6/2020;Myanmar;0;0;67.13;54179312
13/6/2020;Myanmar;0;0;67.13;54179312
12/6/2020;Myanmar;12;0;67.13;54179312
11/6/2020;Myanmar;3;0;67.13;54179312
10/6/2020;Myanmar;2;0;67.13;54179312
9/6/2020;Myanmar;1;0;67.13;54179312
8/6/2020;Myanmar;3;0;67.13;54179312
7/6/2020;Myanmar;4;0;67.13;54179312
6/6/2020;Myanmar;0;0;67.13;54179312
5/6/2020;Myanmar;2;0;67.13;54179312
4/6/2020;Myanmar;1;0;67.13;54179312
3/6/2020;Myanmar;5;0;67.13;54179312
2/6/2020;Myanmar;0;0;67.13;54179312
1/6/2020;Myanmar;4;0;67.13;54179312
31/5/2020;Myanmar;0;0;67.13;54179312
30/5/2020;Myanmar;18;0;67.13;54179312
29/5/2020;Myanmar;0;0;67.13;54179312
28/5/2020;Myanmar;0;0;67.13;54179312
27/5/2020;Myanmar;3;0;67.13;54179312
26/5/2020;Myanmar;2;0;67.13;54179312
25/5/2020;Myanmar;0;0;67.13;54179312
24/5/2020;Myanmar;0;0;67.13;54179312
23/5/2020;Myanmar;2;0;67.13;54179312
22/5/2020;Myanmar;0;0;67.13;54179312
21/5/2020;Myanmar;6;0;67.13;54179312
20/5/2020;Myanmar;2;0;67.13;54179312
19/5/2020;Myanmar;4;0;67.13;54179312
18/5/2020;Myanmar;5;0;67.13;54179312
17/5/2020;Myanmar;0;0;67.13;54179312
16/5/2020;Myanmar;1;0;67.13;54179312
15/5/2020;Myanmar;0;0;67.13;54179312
14/5/2020;Myanmar;1;0;67.13;54179312
13/5/2020;Myanmar;0;0;67.13;54179312
12/5/2020;Myanmar;0;0;67.13;54179312
11/5/2020;Myanmar;2;0;67.13;54179312
10/5/2020;Myanmar;1;0;67.13;54179312
9/5/2020;Myanmar;1;0;67.13;54179312
8/5/2020;Myanmar;14;0;67.13;54179312
7/5/2020;Myanmar;1;0;67.13;54179312
6/5/2020;Myanmar;0;0;67.13;54179312
5/5/2020;Myanmar;6;0;67.13;54179312
4/5/2020;Myanmar;4;0;67.13;54179312
3/5/2020;Myanmar;0;0;67.13;54179312
2/5/2020;Myanmar;0;0;67.13;54179312
1/5/2020;Myanmar;1;0;67.13;54179312
30/4/2020;Myanmar;0;1;67.13;54179312
29/4/2020;Myanmar;4;0;67.13;54179312
28/4/2020;Myanmar;0;0;67.13;54179312
27/4/2020;Myanmar;0;0;67.13;54179312
26/4/2020;Myanmar;2;0;67.13;54179312
25/4/2020;Myanmar;12;0;67.13;54179312
24/4/2020;Myanmar;5;0;67.13;54179312
23/4/2020;Myanmar;6;0;67.13;54179312
22/4/2020;Myanmar;2;0;67.13;54179312
21/4/2020;Myanmar;8;0;67.13;54179312
20/4/2020;Myanmar;4;0;67.13;54179312
19/4/2020;Myanmar;13;0;67.13;54179312
18/4/2020;Myanmar;9;1;67.13;54179312
17/4/2020;Myanmar;11;0;67.13;54179312
16/4/2020;Myanmar;0;0;67.13;54179312
15/4/2020;Myanmar;12;0;67.13;54179312
14/4/2020;Myanmar;21;0;67.13;54179312
13/4/2020;Myanmar;10;1;67.13;54179312
12/4/2020;Myanmar;3;0;67.13;54179312
11/4/2020;Myanmar;1;0;67.13;54179312
10/4/2020;Myanmar;5;0;67.13;54179312
9/4/2020;Myanmar;0;2;67.13;54179312
8/4/2020;Myanmar;0;0;67.13;54179312
7/4/2020;Myanmar;1;0;67.13;54179312
6/4/2020;Myanmar;0;0;67.13;54179312
5/4/2020;Myanmar;1;0;67.13;54179312
4/4/2020;Myanmar;0;0;67.13;54179312
3/4/2020;Myanmar;4;0;67.13;54179312
2/4/2020;Myanmar;1;0;67.13;54179312
1/4/2020;Myanmar;1;1;67.13;54179312
31/3/2020;Myanmar;6;0;67.13;54179312
30/3/2020;Myanmar;0;0;67.13;54179312
29/3/2020;Myanmar;3;0;67.13;54179312
28/3/2020;Myanmar;0;0;67.13;54179312
27/3/2020;Myanmar;2;0;67.13;54179312
26/3/2020;Myanmar;0;0;67.13;54179312
25/3/2020;Myanmar;1;0;67.13;54179312
24/3/2020;Myanmar;2;0;67.13;54179312
17/3/2020;Myanmar;0;0;67.13;54179312
14/12/2020;Namibia;267;0;63.71;2567024
13/12/2020;Namibia;172;0;63.71;2567024
12/12/2020;Namibia;324;2;63.71;2567024
11/12/2020;Namibia;301;3;63.71;2567024
10/12/2020;Namibia;174;2;63.71;2567024
9/12/2020;Namibia;79;1;63.71;2567024
8/12/2020;Namibia;141;0;63.71;2567024
7/12/2020;Namibia;128;0;63.71;2567024
6/12/2020;Namibia;146;0;63.71;2567024
5/12/2020;Namibia;205;1;63.71;2567024
4/12/2020;Namibia;122;0;63.71;2567024
3/12/2020;Namibia;61;0;63.71;2567024
2/12/2020;Namibia;36;0;63.71;2567024
1/12/2020;Namibia;35;0;63.71;2567024
30/11/2020;Namibia;60;1;63.71;2567024
29/11/2020;Namibia;78;1;63.71;2567024
28/11/2020;Namibia;52;2;63.71;2567024
27/11/2020;Namibia;149;2;63.71;2567024
26/11/2020;Namibia;68;0;63.71;2567024
25/11/2020;Namibia;41;0;63.71;2567024
24/11/2020;Namibia;32;0;63.71;2567024
23/11/2020;Namibia;54;0;63.71;2567024
22/11/2020;Namibia;99;2;63.71;2567024
21/11/2020;Namibia;50;2;63.71;2567024
20/11/2020;Namibia;52;1;63.71;2567024
19/11/2020;Namibia;44;0;63.71;2567024
18/11/2020;Namibia;11;2;63.71;2567024
17/11/2020;Namibia;47;0;63.71;2567024
16/11/2020;Namibia;59;0;63.71;2567024
15/11/2020;Namibia;77;0;63.71;2567024
14/11/2020;Namibia;27;3;63.71;2567024
13/11/2020;Namibia;53;1;63.71;2567024
12/11/2020;Namibia;39;0;63.71;2567024
11/11/2020;Namibia;13;0;63.71;2567024
10/11/2020;Namibia;29;0;63.71;2567024
9/11/2020;Namibia;41;0;63.71;2567024
8/11/2020;Namibia;27;1;63.71;2567024
7/11/2020;Namibia;53;0;63.71;2567024
6/11/2020;Namibia;44;0;63.71;2567024
5/11/2020;Namibia;16;0;63.71;2567024
4/11/2020;Namibia;18;0;63.71;2567024
3/11/2020;Namibia;24;0;63.71;2567024
2/11/2020;Namibia;53;0;63.71;2567024
1/11/2020;Namibia;28;0;63.71;2567024
31/10/2020;Namibia;49;0;63.71;2567024
30/10/2020;Namibia;52;0;63.71;2567024
29/10/2020;Namibia;77;0;63.71;2567024
28/10/2020;Namibia;54;0;63.71;2567024
27/10/2020;Namibia;15;0;63.71;2567024
26/10/2020;Namibia;81;0;63.71;2567024
25/10/2020;Namibia;78;0;63.71;2567024
24/10/2020;Namibia;41;0;63.71;2567024
23/10/2020;Namibia;54;0;63.71;2567024
22/10/2020;Namibia;39;1;63.71;2567024
21/10/2020;Namibia;41;1;63.71;2567024
20/10/2020;Namibia;33;0;63.71;2567024
19/10/2020;Namibia;30;0;63.71;2567024
18/10/2020;Namibia;48;0;63.71;2567024
17/10/2020;Namibia;112;1;63.71;2567024
16/10/2020;Namibia;34;0;63.71;2567024
15/10/2020;Namibia;69;1;63.71;2567024
14/10/2020;Namibia;11;0;63.71;2567024
13/10/2020;Namibia;53;1;63.71;2567024
12/10/2020;Namibia;45;0;63.71;2567024
11/10/2020;Namibia;62;1;63.71;2567024
10/10/2020;Namibia;48;0;63.71;2567024
9/10/2020;Namibia;67;1;63.71;2567024
8/10/2020;Namibia;41;1;63.71;2567024
7/10/2020;Namibia;19;0;63.71;2567024
6/10/2020;Namibia;28;2;63.71;2567024
5/10/2020;Namibia;54;0;63.71;2567024
4/10/2020;Namibia;92;0;63.71;2567024
3/10/2020;Namibia;107;0;63.71;2567024
2/10/2020;Namibia;108;2;63.71;2567024
1/10/2020;Namibia;125;0;63.71;2567024
30/9/2020;Namibia;19;2;63.71;2567024
29/9/2020;Namibia;88;0;63.71;2567024
28/9/2020;Namibia;115;0;63.71;2567024
27/9/2020;Namibia;83;0;63.71;2567024
26/9/2020;Namibia;95;0;63.71;2567024
25/9/2020;Namibia;77;2;63.71;2567024
24/9/2020;Namibia;56;1;63.71;2567024
23/9/2020;Namibia;81;3;63.71;2567024
22/9/2020;Namibia;149;1;63.71;2567024
21/9/2020;Namibia;85;1;63.71;2567024
20/9/2020;Namibia;85;3;63.71;2567024
19/9/2020;Namibia;129;0;63.71;2567024
18/9/2020;Namibia;114;0;63.71;2567024
17/9/2020;Namibia;63;2;63.71;2567024
16/9/2020;Namibia;83;3;63.71;2567024
15/9/2020;Namibia;99;2;63.71;2567024
14/9/2020;Namibia;115;3;63.71;2567024
13/9/2020;Namibia;167;0;63.71;2567024
12/9/2020;Namibia;181;2;63.71;2567024
11/9/2020;Namibia;148;3;63.71;2567024
10/9/2020;Namibia;180;2;63.71;2567024
9/9/2020;Namibia;118;0;63.71;2567024
8/9/2020;Namibia;125;2;63.71;2567024
7/9/2020;Namibia;171;2;63.71;2567024
6/9/2020;Namibia;191;1;63.71;2567024
5/9/2020;Namibia;241;0;63.71;2567024
4/9/2020;Namibia;238;4;63.71;2567024
3/9/2020;Namibia;152;1;63.71;2567024
2/9/2020;Namibia;142;6;63.71;2567024
1/9/2020;Namibia;185;3;63.71;2567024
31/8/2020;Namibia;249;3;63.71;2567024
30/8/2020;Namibia;210;4;63.71;2567024
29/8/2020;Namibia;194;5;63.71;2567024
28/8/2020;Namibia;281;1;63.71;2567024
27/8/2020;Namibia;271;2;63.71;2567024
26/8/2020;Namibia;130;1;63.71;2567024
25/8/2020;Namibia;176;4;63.71;2567024
24/8/2020;Namibia;316;6;63.71;2567024
23/8/2020;Namibia;311;4;63.71;2567024
22/8/2020;Namibia;315;1;63.71;2567024
21/8/2020;Namibia;247;2;63.71;2567024
20/8/2020;Namibia;201;2;63.71;2567024
19/8/2020;Namibia;120;1;63.71;2567024
18/8/2020;Namibia;190;1;63.71;2567024
17/8/2020;Namibia;247;0;63.71;2567024
16/8/2020;Namibia;181;4;63.71;2567024
15/8/2020;Namibia;182;4;63.71;2567024
14/8/2020;Namibia;138;5;63.71;2567024
13/8/2020;Namibia;177;3;63.71;2567024
12/8/2020;Namibia;128;0;63.71;2567024
11/8/2020;Namibia;152;0;63.71;2567024
10/8/2020;Namibia;147;3;63.71;2567024
9/8/2020;Namibia;0;0;63.71;2567024
8/8/2020;Namibia;150;1;63.71;2567024
7/8/2020;Namibia;112;3;63.71;2567024
6/8/2020;Namibia;70;0;63.71;2567024
5/8/2020;Namibia;64;0;63.71;2567024
4/8/2020;Namibia;112;1;63.71;2567024
3/8/2020;Namibia;70;0;63.71;2567024
2/8/2020;Namibia;95;1;63.71;2567024
1/8/2020;Namibia;77;0;63.71;2567024
31/7/2020;Namibia;66;1;63.71;2567024
30/7/2020;Namibia;69;1;63.71;2567024
29/7/2020;Namibia;74;0;63.71;2567024
28/7/2020;Namibia;68;0;63.71;2567024
27/7/2020;Namibia;88;1;63.71;2567024
26/7/2020;Namibia;69;0;63.71;2567024
25/7/2020;Namibia;96;0;63.71;2567024
24/7/2020;Namibia;120;0;63.71;2567024
23/7/2020;Namibia;36;0;63.71;2567024
22/7/2020;Namibia;22;3;63.71;2567024
21/7/2020;Namibia;97;1;63.71;2567024
20/7/2020;Namibia;44;1;63.71;2567024
19/7/2020;Namibia;125;0;63.71;2567024
18/7/2020;Namibia;46;0;63.71;2567024
17/7/2020;Namibia;72;0;63.71;2567024
16/7/2020;Namibia;96;0;63.71;2567024
15/7/2020;Namibia;3;1;63.71;2567024
14/7/2020;Namibia;76;0;63.71;2567024
13/7/2020;Namibia;117;0;63.71;2567024
12/7/2020;Namibia;0;0;63.71;2567024
11/7/2020;Namibia;53;1;63.71;2567024
10/7/2020;Namibia;22;0;63.71;2567024
9/7/2020;Namibia;54;0;63.71;2567024
8/7/2020;Namibia;54;0;63.71;2567024
7/7/2020;Namibia;73;0;63.71;2567024
6/7/2020;Namibia;37;0;63.71;2567024
5/7/2020;Namibia;25;0;63.71;2567024
4/7/2020;Namibia;57;0;63.71;2567024
3/7/2020;Namibia;8;0;63.71;2567024
2/7/2020;Namibia;82;0;63.71;2567024
1/7/2020;Namibia;7;0;63.71;2567024
30/6/2020;Namibia;13;0;63.71;2567024
29/6/2020;Namibia;62;0;63.71;2567024
28/6/2020;Namibia;0;0;63.71;2567024
27/6/2020;Namibia;40;0;63.71;2567024
26/6/2020;Namibia;5;0;63.71;2567024
25/6/2020;Namibia;4;0;63.71;2567024
24/6/2020;Namibia;9;0;63.71;2567024
23/6/2020;Namibia;8;0;63.71;2567024
22/6/2020;Namibia;9;0;63.71;2567024
21/6/2020;Namibia;1;0;63.71;2567024
20/6/2020;Namibia;6;0;63.71;2567024
19/6/2020;Namibia;3;0;63.71;2567024
18/6/2020;Namibia;2;0;63.71;2567024
17/6/2020;Namibia;2;0;63.71;2567024
16/6/2020;Namibia;0;0;63.71;2567024
15/6/2020;Namibia;0;0;63.71;2567024
14/6/2020;Namibia;1;0;63.71;2567024
13/6/2020;Namibia;0;0;63.71;2567024
12/6/2020;Namibia;0;0;63.71;2567024
11/6/2020;Namibia;0;0;63.71;2567024
10/6/2020;Namibia;0;0;63.71;2567024
9/6/2020;Namibia;2;0;63.71;2567024
8/6/2020;Namibia;0;0;63.71;2567024
7/6/2020;Namibia;4;0;63.71;2567024
6/6/2020;Namibia;0;0;63.71;2567024
5/6/2020;Namibia;0;0;63.71;2567024
4/6/2020;Namibia;0;0;63.71;2567024
3/6/2020;Namibia;0;0;63.71;2567024
2/6/2020;Namibia;1;0;63.71;2567024
1/6/2020;Namibia;1;0;63.71;2567024
31/5/2020;Namibia;0;0;63.71;2567024
30/5/2020;Namibia;1;0;63.71;2567024
29/5/2020;Namibia;0;0;63.71;2567024
28/5/2020;Namibia;1;0;63.71;2567024
27/5/2020;Namibia;0;0;63.71;2567024
26/5/2020;Namibia;0;0;63.71;2567024
25/5/2020;Namibia;1;0;63.71;2567024
24/5/2020;Namibia;1;0;63.71;2567024
23/5/2020;Namibia;1;0;63.71;2567024
22/5/2020;Namibia;2;0;63.71;2567024
21/5/2020;Namibia;0;0;63.71;2567024
